"","Monoletes","Triletes","Poaceae","Pandanus","Cyperaceae","Apocynaceae","Araliaceae.Type","Barringtonia.asiatica","Bauhinia","Casuarina","Celtis.pacifica","Centella.asiatica","Cocos","Colocasia.esculenta","Coprosma","Cyathula.prostrata","Euphorbiacea","Fabaceae.type","Ficus","Geniostoma","Glochidion","Guettarda.speciosa","Inocarpus","Ixora.mooreensis","Loranthus.sp","Macaranga","Magnifera.indica","Hibiscus","Sida.acuta","Other.Malvaceae.Type","Melastoma.sp","Melia.azedarach","Myrtaceae","Myrsinaceae","Neonauclea","Passifloraceae","Psychotria","Rhamnaceae.type","Rubiaceae.Type.1","Rubiaceae.Type.2","Rubiaceae.Type.3","Rubiaceae.Type.4","Rubiaceae.Other.Types","Rutaceae.Types","Sapindaceae.cf.","Sapotaceae","Sonneratia","Terminalia","Trema.discolor","Urticaeae","Weimannia","Cal_yrs_BP","min","max"
"1",0.152173913004565,0.30434782610913,0.108695652203261,0.108695652203261,0.152173913004565,0,0,0,0,0.0217391304306522,0,0,0,0,0,0,0,0,0.0434782608713043,0,0,0,0,0,0,0,0,0.0652173913019565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608713043,0,0,0,451,NA,NA
"2",0.142857142895714,0.296703296691099,0.0219780219793407,0.032967032969011,0.274725274691758,0.0109890109896703,0,0,0,0.0549450549483517,0,0,0.0549450549483517,0,0,0,0,0,0.0439560439586813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065934065928022,0,473,NA,NA
"3",0.200000000002,0.161904761901619,0.038095238100381,0.0952380952409524,0.323809523803238,0,0,0,0,0,0,0,0.0952380952409524,0.038095238100381,0,0,0,0,0.00952380952009524,0,0,0,0,0.00952380952009524,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714285702857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,NA,NA
"4",0.0738255033503671,0.409395973176929,0.0335570469756092,0.221476510061168,0.0268456375865276,0,0,0.00671140939914869,0,0.0134228187882303,0,0,0.0335570469756092,0,0,0,0,0,0.0939597315377461,0,0,0,0,0,0,0,0.0134228187882303,0.0201342281873789,0,0,0,0,0.00671140939914869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671140939914869,0,0.0402684563747579,0,508,NA,NA
"5",0.183206106883511,0.221374045780076,0,0.343511450369084,0.137404580187634,0,0,0.00763358778931298,0,0,0,0,0.0534351144951908,0,0,0,0,0,0.015267175568626,0,0,0,0,0,0,0,0,0.015267175568626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015267175568626,0.00763358778931298,0,541,NA,NA
"6",0.188679245296226,0.132075471697359,0.028301886789434,0.405660377391887,0.122641509397547,0,0,0,0,0,0,0,0.028301886789434,0,0,0,0,0,0.00943396225981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849056603783019,0,575,NA,NA
"7",0.164179104498358,0.216417910397836,0.0447761193995522,0.440298507495597,0.0447761193995522,0,0,0.0149253731298507,0,0.00746268656992537,0,0,0.0298507462697015,0,0,0,0,0,0.0149253731298507,0,0,0,0,0.00746268656992537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746268656992537,0,0,0,0,0.00746268656992537,0,0,603,NA,NA
"8",0.122641509403679,0.0754716981122641,0.0235849056607075,0.551886792516557,0.0141509434004245,0,0,0,0.00471698113014151,0,0.00471698113014151,0,0,0,0,0,0,0,0.122641509403679,0.00471698113014151,0.0330188679209906,0,0,0,0,0,0.00471698113014151,0.0141509434004245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113014151,0,0.0141509434004245,0.00471698113014151,616,NA,NA
"9",0.11702127659883,0.0638297872293617,0,0.627659574493723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106382978698936,0,0.0744680851092553,0,0,0,0,0,0,0.0106382978698936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,NA,NA
"10",0.0824742267958763,0.123711340193814,0.0412371133979381,0.443298969077835,0,0.0618556700969072,0,0,0,0,0,0,0,0,0,0,0,0,0.154639175292268,0,0.0618556700969072,0,0,0,0,0,0,0.0309278350484536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,NA,NA
"11",0.140776699,0.1213592233,0.02912621359,0.5097087379,0.00485436893,0,0,0,0,0,0,0,0.00485436893,0,0,0,0,0,0.1067961165,0,0.00485436893,0,0,0,0,0,0,0,0,0,0,0,0.00485436893,0,0,0,0,0,0,0,0.0145631068,0,0.0145631068,0,0,0,0,0,0,0.04368932039,0,676,NA,NA
"12",0.0829268292724878,0.0731707317121951,0.0536585365916098,0.69268292682078,0.029268292680878,0.00975609756029268,0,0,0,0,0,0,0,0,0,0,0,0,0.0243902439007317,0,0.00487804878014634,0,0.00487804878014634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975609756029268,0.00975609756029268,0.00487804878014634,0,695,NA,NA
"13",0.3942857143,0.2,0.02285714286,0.2857142857,0.05714285714,0,0,0,0,0,0,0.00571428571,0.01142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01142857143,0,717,NA,NA
"14",0,0.261146496820892,0.0254777070120382,0.152866242012229,0.375796178330064,0,0,0,0,0,0,0.0191082802515287,0.121019108309682,0,0,0,0,0,0,0,0,0,0,0,0,0.00636942675050955,0,0.00636942675050955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636942675050955,0,0,0.0254777070120382,0,0,739,NA,NA
"15",0.347826086993043,0.173913043496522,0.0531400966189372,0.0338164251193237,0.188405797096232,0.0338164251193237,0,0,0,0,0,0,0.125603864697488,0,0,0,0,0.00483091786990338,0,0,0,0,0,0,0,0,0.00483091786990338,0.00483091786990338,0,0,0,0,0,0,0,0,0.00966183574980676,0,0,0,0,0,0,0,0,0,0,0,0,0.0193236714996135,0,754,NA,NA
"16",0.290748898679648,0.0881057268638326,0.0308370044078414,0.0264317180581498,0.339207048476255,0,0,0.00440528633969163,0,0,0,0,0.149779735689515,0,0,0,0,0,0.0132158590290749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132158590290749,0,0,0,0,0,0,0.00440528633969163,0,0,0,0,0.0132158590290749,0.0264317180581498,0,770,NA,NA
"17",0.276699029099844,0.169902912660081,0.0339805825219191,0.0436893203910944,0.218446601904986,0,0,0,0,0.0291262135974286,0,0,0.184466019433553,0,0,0,0,0,0.00485436893458762,0,0.00485436893458762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485436893458762,0,0,0,0,0,0,0,0,0.0145631067936658,0,0,0,0,0,0.0145631067936658,0,787,NA,NA
"18",0.306122448953951,0.122448979621785,0.0306122448953952,0.0204081632669471,0.321428571406675,0,0,0,0,0.010204081628448,0,0,0.153061224527231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081628448,0,0,0,0.010204081628448,0.00510204081422402,0.010204081628448,0,805,NA,NA
"19",0.393103448288207,0.165517241395034,0.0344827586189655,0.0275862068991724,0.227586206893172,0,0,0,0,0.0068965517197931,0,0,0.0896551724073104,0,0,0.0068965517197931,0,0,0,0,0,0,0,0,0,0,0.0137931034495862,0.0206896551693793,0,0,0,0,0,0,0,0,0.0068965517197931,0,0,0,0,0,0,0,0,0,0,0,0.0068965517197931,0,0,829,NA,NA
"20",0.3908629442,0.1116751269,0.03045685279,0.03553299492,0.269035533,0,0,0,0,0,0,0,0.1472081218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507614213,0,0,0,0,0,0,0,0,0.00507614213,0,0,0.00507614213,0,0,0,0,0,0,0,0,0,0,0,838,NA,NA
"21",0.293814432975786,0.154639175277001,0.0257731958761324,0.0360824742245648,0.268041237079447,0,0,0,0,0,0,0,0.190721649491462,0,0,0.00515463917926772,0,0,0,0,0.00515463917926772,0,0,0,0,0,0.00515463917926772,0,0,0.00515463917926772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515463917926772,0,0,0.00515463917926772,0,0,846,NA,NA
"22",0.376288659813037,0.0979381443282907,0.0257731958737499,0.0463917525707395,0.128865979368749,0,0.00515463917676028,0,0,0,0,0,0.288659793818163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154639175202293,0,0,0,0,0,0,0.0103092783535206,0,0,0,0,0,0.00515463917676028,0,855,NA,NA
"23",0.306358381435683,0.184971098278454,0.0173410404610906,0.167630057827421,0.104046242806775,0,0,0.0231213872848067,0,0,0,0,0.0982658959528852,0,0,0,0,0,0,0,0.00578034682371613,0,0,0,0,0,0.0115606936373745,0.0231213872848067,0,0,0,0,0,0,0,0,0.0231213872848067,0,0,0,0,0,0,0,0,0,0,0,0.0346820809221812,0,0,865,NA,NA
"24",0.504587155984862,0.0825688073375229,0.0229357798193119,0.0321100917390367,0.0825688073375229,0,0,0,0,0,0,0,0.21100917429367,0,0,0.00917431192972477,0,0,0,0,0,0,0,0.00917431192972477,0,0,0,0.00458715595986239,0,0,0,0,0,0,0,0,0.00917431192972477,0,0,0.00458715595986239,0,0,0,0,0.00458715595986239,0,0,0,0.0229357798193119,0,0,873,NA,NA
"25",0.4,0.1212121212,0.03636363636,0.04848484848,0.1151515152,0,0,0,0,0,0,0,0.2424242424,0,0,0,0,0,0.00606060606,0,0,0,0,0,0,0,0.00606060606,0.00606060606,0,0,0,0,0,0,0,0,0.00606060606,0,0,0,0,0,0,0,0,0,0,0,0.01212121212,0,0,887.5,NA,NA
"26",0.3506493506,0.2012987013,0.01948051948,0.06493506494,0.01298701299,0.03246753247,0,0.00649350649,0,0,0,0,0.1428571429,0,0.01948051948,0,0,0,0.03896103896,0,0,0,0,0,0,0,0.00649350649,0,0,0,0,0,0,0,0,0,0,0.01948051948,0,0,0,0,0,0,0,0,0,0,0,0.08441558442,0,905,NA,NA
"27",0.254335260113281,0.15606936417871,0.0289017341019533,0.0924855491403314,0.0231213872875973,0,0,0.00578034682441378,0,0,0,0,0.306358381472659,0,0,0.00578034682441378,0,0,0.0173410404631835,0,0,0,0,0.0115606936387698,0,0.0173410404631835,0,0,0,0,0,0,0,0,0,0,0.0346820809263671,0,0,0,0,0,0,0,0,0,0,0,0.0289017341019533,0.0173410404631835,0,910,NA,NA
"28",0.212121212121212,0.111111111111111,0,0.414141414141414,0.0303030303030303,0,0,0,0,0,0,0,0.0404040404040404,0.0202020202020202,0,0,0,0,0.0606060606060606,0,0,0,0.0101010101010101,0,0,0,0.0101010101010101,0,0.0303030303030303,0,0.0101010101010101,0,0,0,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101010101010101,0.0303030303030303,0,935,NA,NA
"29",0.204678362604094,0.339181286506784,0.0116959064302339,0.0701754386014035,0.0701754386014035,0,0,0.00584795322011696,0,0,0,0,0.216374269004328,0.0116959064302339,0,0,0,0,0.0175438596503509,0,0,0,0,0,0,0.00584795322011696,0,0.0409356725108187,0,0,0,0,0,0,0,0,0.00584795322011696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,NA,NA
"30",0.347826086993043,0.208695652195826,0.0347826086993044,0.217391304295652,0.00869565216982609,0,0,0.00869565216982609,0,0,0,0,0.0434782608691304,0,0,0,0.0173913043496522,0,0.0347826086993044,0,0.0347826086993044,0,0,0,0,0.0173913043496522,0.00869565216982609,0.00869565216982609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869565216982609,0,0,952,NA,NA
"31",0.275,0.15,0.075,0.275,0.05,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,NA,NA
"32",0.303278688533361,0.319672131135164,0.00819672131090164,0.229508196725246,0.00819672131090164,0,0,0,0,0,0,0,0.0737704918081147,0,0.0163934426218033,0,0,0,0,0,0,0,0,0,0,0.00819672131090164,0,0,0,0,0,0,0,0,0,0,0,0,0.00819672131090164,0,0,0,0.00819672131090164,0.0163934426218033,0,0,0,0,0,0,0,958,NA,NA
"33",0.219047619024095,0.333333333336667,0,0.323809523835619,0,0,0,0.00952380952104762,0,0,0,0,0.0761904761983809,0,0,0,0,0,0,0,0,0,0,0,0,0.00952380952104762,0,0.00952380952104762,0,0,0,0,0.00952380952104762,0,0,0,0.00952380952104762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,NA,NA
"34",0.277777777819444,0.222222222215556,0,0.319444444422361,0.00694444444048611,0,0,0,0,0,0,0,0.0833333333358333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694444444048611,0.0138888888909722,0,0,0,0,0,0,0,0,0.0138888888909722,0.00694444444048611,0,0,0,0,0.00694444444048611,0,0,0,0,0,0.0208333333314583,0.0208333333314583,0,961,NA,NA
"35",0.278787878780485,0.266666666681333,0,0.236363636383455,0.0181818181787273,0,0,0.024242424238303,0,0,0,0,0.0787878787844848,0,0,0,0,0,0,0,0.024242424238303,0,0,0.0181818181787273,0,0,0,0.0181818181787273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606060605957576,0.00606060605957576,0,0,0,0,0.0121212121191515,0.0121212121191515,0,962,NA,NA
"36",0.34449760768622,0.37799043058488,0.0334928229686603,0.086124401906555,0.0717703349271292,0,0,0,0,0,0,0,0.0191387559792345,0,0,0,0,0,0,0,0,0,0,0.0143540669894258,0,0.0191387559792345,0.0143540669894258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143540669894258,0.00478468899980861,0,963,NA,NA
"37",0.3055555555725,0.277777777775,0,0.277777777775,0.00925925925916667,0,0,0,0,0,0,0,0.0648148148041667,0,0,0,0,0,0,0,0.00925925925916667,0,0,0,0,0.00925925925916667,0,0.0185185185183333,0,0,0,0,0,0,0,0,0.00925925925916667,0,0,0,0,0,0,0.00925925925916667,0,0,0,0,0,0.00925925925916667,0,966,NA,NA
"38",0.3413461538,0.3509615385,0,0.1298076923,0.03846153846,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.03365384615,0,0,0,0,0.00480769231,0.00480769231,0.00480769231,0,0,0,0,0,0,0,0,0.00961538462,0,0,0,0,0,0.00480769231,0.00480769231,0,0,0,0,0.00961538462,0,0,970,NA,NA
"39",0.443478260895565,0.421739130395783,0,0.0434782608695652,0.00869565216991304,0,0,0,0,0.00434782608995652,0,0,0.00434782608995652,0,0.00434782608995652,0,0,0,0,0,0.0130434782598696,0,0,0,0,0,0.00434782608995652,0,0,0.0217391304297826,0,0,0,0,0,0,0.0173913043498261,0,0,0,0,0,0,0.00434782608995652,0,0,0,0,0.00434782608995652,0.00434782608995652,0,973,NA,NA
"40",0.492537313432086,0.393034825859897,0,0.0298507462716566,0.00497512437860944,0,0,0,0,0,0,0,0.00497512437860944,0,0.0149253731358283,0,0,0,0,0,0.0199004975144378,0,0,0.00497512437860944,0,0,0.00497512437860944,0,0,0.00497512437860944,0,0,0.00497512437860944,0,0,0,0.0199004975144378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,NA,NA
"41",0.424390243912732,0.273170731708195,0.0243902439007317,0.0439024390213171,0.0926829268327805,0,0,0,0,0,0,0,0.0341463414610244,0,0.00487804878014634,0.00487804878014634,0,0,0.00487804878014634,0,0.0487804878014634,0,0,0.0243902439007317,0,0.014634146340439,0,0,0,0,0,0,0,0,0,0,0.00487804878014634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,NA,NA
"42",0.49999999999,0.425531914891489,0,0.0106382978697872,0.0265957446794681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531914893989362,0.00531914893989362,0,0,0,0,0,0,0,0,0.00531914893989362,0,0,0,0,0,0,0.00531914893989362,0,0,0,0.00531914893989362,0.0106382978697872,0,0,977,NA,NA
"43",0.410714285712321,0.401785714312054,0,0.0669642857120089,0.0223214285706696,0.00446428571013393,0,0.00446428571013393,0,0,0,0,0.0223214285706696,0,0,0,0,0,0,0,0.0357142857110714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133928571404018,0,0,0,0,0,0.00446428571013393,0,0,0,0,0,0.00446428571013393,0.00892857143026786,0,978,NA,NA
"44",0.47101449279058,0.391304347792174,0,0.0362318840592754,0.0289855072494203,0,0,0,0,0,0,0,0.0289855072494203,0.00724637680985507,0,0,0,0,0,0,0,0,0,0.00724637680985507,0,0,0,0,0,0,0,0,0.00724637680985507,0,0,0,0,0,0,0,0,0,0.0144927536197101,0.00724637680985507,0,0,0,0,0,0,0,979,NA,NA
"45",0.419354838716774,0.301075268812043,0.0215053763408602,0.0430107526917204,0.0107526881704301,0.0107526881704301,0,0,0,0,0.0107526881704301,0,0,0,0,0,0,0,0.0645161290325807,0,0,0,0,0,0,0,0.0107526881704301,0.0107526881704301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096774193553871,0,981,NA,NA
"46",0.28,0.288,0,0.232,0.016,0.008,0,0.024,0,0,0,0,0.056,0,0.032,0,0,0,0,0,0,0,0,0.04,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0.008,0,0,983,NA,NA
"47",0.426229508204262,0.196721311501967,0,0.237704918002377,0,0,0,0.00819672131008197,0,0,0,0,0.0737704918007377,0.00819672131008197,0.00819672131008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819672131008197,0,0,0,0,0,0.0327868852503279,0,986,NA,NA
"48",0.292452830194151,0.292452830194151,0,0.235849056595283,0,0.00943396225981132,0,0,0,0,0,0,0.0943396226381132,0,0.0188679245296226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245296226,0,0,0,0,0,0.0377358490592453,0,988,NA,NA
"49",0.28787878787697,0.242424242380606,0,0.257575757579394,0,0,0,0.0151515151487879,0,0,0,0,0.0303030302975758,0.00757575757939394,0.00757575757939394,0,0,0,0.106060606091515,0,0,0,0,0.00757575757939394,0,0,0,0.00757575757939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757575757939394,0,0,0,0.00757575757939394,0.0151515151487879,0,0,991,NA,NA
"50",0.266129032260523,0.266129032260523,0.0887096774201743,0.225806451596514,0.024193548388244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024193548388244,0,0,0,0,0,0,0,0,0.0322580645210458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072580645164732,0,993,NA,NA
"51",0.21,0.15,0,0.44,0.02,0,0,0,0,0.02,0,0,0.12,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,NA,NA
"52",0.0505050505140404,0.121212121209697,0,0.47474747473798,0.0606060606148485,0,0,0,0,0,0.0101010101008081,0,0.191919191915354,0,0.0202020202016162,0,0,0,0.0202020202016162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202020202016162,0,0,0,0,0,0,0.0303030303024242,0,0,0,0,0,0,0,1035,NA,NA
"53",0.100000000003,0.100000000003,0,0.557142857116714,0,0,0,0,0,0,0.0714285714321428,0.0142857142904286,0.0714285714321428,0,0.0142857142904286,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714285708571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142857142904286,0,0.0285714285708571,0,1104,NA,NA
"54",0.100719424493957,0.115107913693094,0,0.525179856068489,0,0,0,0.0143884892091367,0,0,0,0,0.151079136690935,0,0,0,0,0,0,0,0,0,0,0,0.0143884892091367,0,0,0,0,0,0,0,0.00719424459956835,0,0,0,0.0359712230178417,0,0,0,0,0,0,0,0,0,0,0,0,0.0359712230178417,0,1138,NA,NA
"55",0.0618556700981443,0.0824742267975258,0,0.685567010279433,0,0,0,0,0,0,0,0,0.154639175295361,0,0.0103092783496907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515463917984536,0,0,0,0,0,0,0,1172,NA,NA
"56",0.0675105485213502,0.109704641402194,0,0.624472573812489,0,0,0,0.0126582278502532,0,0,0,0,0.118143459902363,0,0,0,0,0,0,0,0.00421940928008439,0,0,0,0,0.00421940928008439,0,0,0,0,0,0,0,0,0,0,0.00843881857016878,0.00421940928008439,0,0,0,0.00421940928008439,0,0.00421940928008439,0,0,0,0,0,0.0379746835407595,0,1211.5,NA,NA
"57",0.0723404255312712,0.110638297915256,0,0.531914893544065,0,0,0,0.0042553191459321,0,0,0,0,0.208510638332205,0,0.0127659574478814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170212765938135,0,0,0,0,0,0,0.0127659574478814,0,0,0,0.0085106383019493,0,0.0212765957397456,0,1259,NA,NA
"58",0.06106870229,0.106870229,0,0.5381679389,0,0,0,0,0,0,0,0,0.1908396947,0,0.02290076336,0,0,0,0,0,0,0,0,0.00381679389,0,0,0,0,0,0,0.00381679389,0,0,0,0,0,0.01908396947,0.00381679389,0,0,0,0,0,0.01908396947,0,0,0.00381679389,0,0.01526717557,0.01145038168,0,1291,NA,NA
"59",0.02734375,0.140625,0,0.5390625,0,0,0,0.00390625,0,0,0,0,0.1953125,0,0.04296875,0,0,0,0,0,0,0.00390625,0,0.0078125,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0.015625,0,0,0,0,0,0,0.00390625,0,0,0,0,0,0.01171875,0,1321.5,NA,NA
"60",0.0882352941182353,0.147058823497059,0,0.564705882388706,0,0,0,0.00588235293988235,0,0,0,0,0.111764705897765,0,0.0176470588196471,0,0,0,0,0,0,0,0,0.0117647058797647,0,0,0,0,0,0,0.00588235293988235,0.00588235293988235,0,0,0,0,0,0,0,0,0,0,0.00588235293988235,0.00588235293988235,0,0,0,0,0.0235294117595294,0.00588235293988235,0,1353,NA,NA
"61",0.139705882388824,0.117647058790588,0,0.536764705857059,0,0,0,0,0,0,0,0,0.102941176491765,0,0.00735294117941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735294117941176,0,0.0147058823488235,0,0,0,0,0,0.00735294117941176,0,0,0.0147058823488235,0.00735294117941176,0.0220588235282353,0.0220588235282353,0,1384.5,NA,NA
